Total Matches: 110
FILE: c:/Users/soham/OneDrive/Desktop/everyday tracker/everyday-tracker/components/dashboard/DashboardWorkspace.tsx | LINE: 793 | MATCHES: ['bg-gray-50'] | CONTENT: <button className="ml-auto p-1 text-gray-400 hover:bg-gray-50 rounded" onClick={() => setAiResponse(null)}>
FILE: c:/Users/soham/OneDrive/Desktop/everyday tracker/everyday-tracker/components/notes/editor.tsx | LINE: 139 | MATCHES: ['bg-white'] | CONTENT: <div className="flex-1 flex items-center justify-center bg-white dark:bg-[#070b1a]">
FILE: c:/Users/soham/OneDrive/Desktop/everyday tracker/everyday-tracker/components/notes/editor.tsx | LINE: 140 | MATCHES: ['bg-slate-100'] | CONTENT: <div className="w-8 h-8 rounded-full bg-slate-100 dark:bg-slate-800 animate-pulse" />
FILE: c:/Users/soham/OneDrive/Desktop/everyday tracker/everyday-tracker/components/notes/editor.tsx | LINE: 148 | MATCHES: ['bg-white'] | CONTENT: <div className="flex flex-col h-full bg-white dark:bg-[#070b1a] flex-1 min-w-0">
FILE: c:/Users/soham/OneDrive/Desktop/everyday tracker/everyday-tracker/components/notes/editor.tsx | LINE: 149 | MATCHES: ['bg-white'] | CONTENT: <div className="flex items-center justify-between px-8 h-16 border-b border-slate-100 dark:border-slate-850 flex-shrink-0 bg-white/80 dark:bg-[#070b1a]/80 backdrop-blur-md sticky top-0 z-10">
FILE: c:/Users/soham/OneDrive/Desktop/everyday tracker/everyday-tracker/components/notes/editor.tsx | LINE: 163 | MATCHES: ['border-slate-200', 'bg-white', 'bg-slate-50'] | CONTENT: <button className="flex items-center gap-1.5 px-3 py-1.5 rounded-full border border-slate-200 bg-white hover:bg-slate-50 transition-colors">
FILE: c:/Users/soham/OneDrive/Desktop/everyday tracker/everyday-tracker/components/notes/editor.tsx | LINE: 170 | MATCHES: ['border-slate-200', 'bg-white'] | CONTENT: <div className="absolute right-0 top-[calc(100%+4px)] w-48 bg-white border border-slate-200 shadow-xl rounded-xl p-1 z-50 opacity-0 invisible group-hover:opacity-100 group-hover:visible transition-all">
FILE: c:/Users/soham/OneDrive/Desktop/everyday tracker/everyday-tracker/components/notes/editor.tsx | LINE: 173 | MATCHES: ['bg-slate-50'] | CONTENT: className="w-full text-left px-3 py-2 text-[13px] font-medium text-slate-700 hover:bg-slate-50 rounded-md transition-colors flex items-center gap-2"
FILE: c:/Users/soham/OneDrive/Desktop/everyday tracker/everyday-tracker/components/notes/editor.tsx | LINE: 182 | MATCHES: ['bg-slate-50'] | CONTENT: className="w-full text-left px-3 py-2 text-[13px] font-medium text-slate-700 hover:bg-slate-50 rounded-md transition-colors flex items-center gap-2"
FILE: c:/Users/soham/OneDrive/Desktop/everyday tracker/everyday-tracker/components/notes/editor.tsx | LINE: 197 | MATCHES: ['border-slate-200', 'bg-white'] | CONTENT: : "border-slate-200 bg-white text-slate-600 hover:border-blue-200 hover:bg-blue-50 hover:text-blue-600"
FILE: c:/Users/soham/OneDrive/Desktop/everyday tracker/everyday-tracker/components/notes/editor.tsx | LINE: 237 | MATCHES: ['border-slate-200', 'bg-white'] | CONTENT: <BubbleMenu editor={editor} className="flex items-center bg-white dark:bg-[#0b1329] border border-slate-200 dark:border-slate-800 rounded-lg p-1 shadow-[0_8px_30px_rgb(0,0,0,0.12)] gap-0.5">
FILE: c:/Users/soham/OneDrive/Desktop/everyday tracker/everyday-tracker/components/notes/editor.tsx | LINE: 238 | MATCHES: ['bg-slate-100', 'bg-slate-50'] | CONTENT: <button onClick={() => editor.chain().focus().toggleBold().run()} className={`w-7 h-7 flex items-center justify-center rounded-md transition-colors ${editor.isActive("bold") ? "bg-slate-100 dark:bg-slate-800 text-blue-600 dark:text-blue-400" : "text-slate-500 dark:text-slate-400 hover:bg-slate-50 dark:hover:bg-slate-800 hover:text-slate-800 dark:hover:text-slate-255"}`}><Bold size={14} /></button>
FILE: c:/Users/soham/OneDrive/Desktop/everyday tracker/everyday-tracker/components/notes/editor.tsx | LINE: 239 | MATCHES: ['bg-slate-100', 'bg-slate-50'] | CONTENT: <button onClick={() => editor.chain().focus().toggleItalic().run()} className={`w-7 h-7 flex items-center justify-center rounded-md transition-colors ${editor.isActive("italic") ? "bg-slate-100 dark:bg-slate-800 text-blue-600 dark:text-blue-400" : "text-slate-500 dark:text-slate-400 hover:bg-slate-50 dark:hover:bg-slate-800 hover:text-slate-800 dark:hover:text-slate-255"}`}><Italic size={14} /></button>
FILE: c:/Users/soham/OneDrive/Desktop/everyday tracker/everyday-tracker/components/notes/editor.tsx | LINE: 240 | MATCHES: ['bg-slate-100', 'bg-slate-50'] | CONTENT: <button onClick={() => editor.chain().focus().toggleUnderline().run()} className={`w-7 h-7 flex items-center justify-center rounded-md transition-colors ${editor.isActive("underline") ? "bg-slate-100 dark:bg-slate-800 text-blue-600 dark:text-blue-400" : "text-slate-500 dark:text-slate-400 hover:bg-slate-50 dark:hover:bg-slate-800 hover:text-slate-800 dark:hover:text-slate-255"}`}><UnderlineIcon size={14} /></button>
FILE: c:/Users/soham/OneDrive/Desktop/everyday tracker/everyday-tracker/components/notes/editor.tsx | LINE: 241 | MATCHES: ['bg-slate-100', 'bg-slate-50'] | CONTENT: <button onClick={() => editor.chain().focus().toggleStrike().run()} className={`w-7 h-7 flex items-center justify-center rounded-md transition-colors ${editor.isActive("strike") ? "bg-slate-100 dark:bg-slate-800 text-blue-600 dark:text-blue-400" : "text-slate-500 dark:text-slate-400 hover:bg-slate-50 dark:hover:bg-slate-800 hover:text-slate-800 dark:hover:text-slate-255"}`}><Strikethrough size={14} /></button>
FILE: c:/Users/soham/OneDrive/Desktop/everyday tracker/everyday-tracker/components/notes/editor.tsx | LINE: 242 | MATCHES: ['bg-slate-100', 'bg-slate-50'] | CONTENT: <button onClick={() => editor.chain().focus().toggleHighlight().run()} className={`w-7 h-7 flex items-center justify-center rounded-md transition-colors ${editor.isActive("highlight") ? "bg-slate-100 dark:bg-slate-800 text-blue-600 dark:text-blue-400" : "text-slate-500 dark:text-slate-400 hover:bg-slate-50 dark:hover:bg-slate-800 hover:text-slate-800 dark:hover:text-slate-255"}`}><Highlighter size={14} /></button>
FILE: c:/Users/soham/OneDrive/Desktop/everyday tracker/everyday-tracker/components/notes/editor.tsx | LINE: 249 | MATCHES: ['border-slate-200', 'bg-slate-50'] | CONTENT: <EditorContent editor={editor} className="prose prose-slate dark:prose-invert prose-lg max-w-none prose-headings:font-display prose-headings:tracking-tight prose-a:text-blue-600 dark:prose-a:text-blue-400 prose-p:leading-relaxed prose-pre:bg-slate-50 dark:prose-pre:bg-slate-900 prose-pre:text-slate-800 dark:prose-pre:text-slate-100 prose-pre:border prose-pre:border-slate-200 dark:prose-pre:border-slate-800 focus:outline-none" />
FILE: c:/Users/soham/OneDrive/Desktop/everyday tracker/everyday-tracker/components/notes/editor.tsx | LINE: 266 | MATCHES: ['bg-slate-100', 'bg-slate-50'] | CONTENT: <button onClick={setLink} className={`w-7 h-7 flex items-center justify-center rounded-md transition-colors ${editor.isActive("link") ? "bg-slate-100 text-blue-600" : "text-slate-500 hover:bg-slate-50 hover:text-slate-800"}`}><LinkIcon size={14} /></button>
FILE: c:/Users/soham/OneDrive/Desktop/everyday tracker/everyday-tracker/components/notes/editor.tsx | LINE: 305 | MATCHES: ['border-slate-200', 'bg-white'] | CONTENT: <div className="absolute top-[calc(100%+6px)] left-0 w-40 bg-white border border-slate-200 shadow-xl rounded-xl p-1 z-50 animate-in fade-in zoom-in-95">
FILE: c:/Users/soham/OneDrive/Desktop/everyday tracker/everyday-tracker/components/notes/notes-sidebar.tsx | LINE: 128 | MATCHES: ['bg-slate-100'] | CONTENT: selectedNoteId === n.id ? "bg-blue-50/80" : "hover:bg-slate-100/60"
FILE: c:/Users/soham/OneDrive/Desktop/everyday tracker/everyday-tracker/components/notes/notes-sidebar.tsx | LINE: 149 | MATCHES: ['bg-slate-100'] | CONTENT: <span className="flex items-center gap-1 px-1.5 py-0.5 rounded-md bg-slate-100 text-slate-500 font-medium text-[9px] uppercase tracking-wider">
FILE: c:/Users/soham/OneDrive/Desktop/everyday tracker/everyday-tracker/components/notes/notes-sidebar.tsx | LINE: 168 | MATCHES: ['border-slate-200', 'bg-white'] | CONTENT: className="fixed z-50 w-48 bg-white border border-slate-200 rounded-xl shadow-lg p-1 animate-in fade-in zoom-in-95"
FILE: c:/Users/soham/OneDrive/Desktop/everyday tracker/everyday-tracker/components/notes/notes-sidebar.tsx | LINE: 175 | MATCHES: ['bg-slate-50'] | CONTENT: className="w-full flex items-center gap-2 px-2 py-1.5 text-[13px] font-medium text-slate-700 hover:bg-slate-50 rounded-md transition-colors"
FILE: c:/Users/soham/OneDrive/Desktop/everyday tracker/everyday-tracker/components/notes/notes-sidebar.tsx | LINE: 182 | MATCHES: ['bg-slate-50'] | CONTENT: className="w-full flex items-center gap-2 px-2 py-1.5 text-[13px] font-medium text-slate-700 hover:bg-slate-50 rounded-md transition-colors"
FILE: c:/Users/soham/OneDrive/Desktop/everyday tracker/everyday-tracker/components/notes/notes-sidebar.tsx | LINE: 189 | MATCHES: ['bg-slate-50'] | CONTENT: className="w-full flex items-center gap-2 px-2 py-1.5 text-[13px] font-medium text-slate-700 hover:bg-slate-50 rounded-md transition-colors"
FILE: c:/Users/soham/OneDrive/Desktop/everyday tracker/everyday-tracker/components/notes/notes-sidebar.tsx | LINE: 194 | MATCHES: ['bg-slate-100'] | CONTENT: <div className="h-px bg-slate-100 my-1 mx-1" />
FILE: c:/Users/soham/OneDrive/Desktop/everyday tracker/everyday-tracker/components/notes/notes-sidebar.tsx | LINE: 203 | MATCHES: ['border-slate-200'] | CONTENT: className="w-5 h-5 rounded-full border border-slate-200 flex items-center justify-center transition-transform hover:scale-110"
FILE: c:/Users/soham/OneDrive/Desktop/everyday tracker/everyday-tracker/components/notes/notes-sidebar.tsx | LINE: 212 | MATCHES: ['bg-slate-100'] | CONTENT: <div className="h-px bg-slate-100 my-1 mx-1" />
FILE: c:/Users/soham/OneDrive/Desktop/everyday tracker/everyday-tracker/components/notes/notes-sidebar.tsx | LINE: 222 | MATCHES: ['bg-slate-50'] | CONTENT: className="w-full flex items-center gap-2 px-2 py-1.5 text-[13px] font-medium text-slate-700 hover:bg-slate-50 rounded-md transition-colors"
FILE: c:/Users/soham/OneDrive/Desktop/everyday tracker/everyday-tracker/components/notes/notes-sidebar.tsx | LINE: 234 | MATCHES: ['border-slate-200', 'bg-slate-50'] | CONTENT: <div className="w-[280px] h-full border-r border-slate-200 bg-slate-50/50 flex flex-col flex-shrink-0">
FILE: c:/Users/soham/OneDrive/Desktop/everyday tracker/everyday-tracker/components/notes/notes-sidebar.tsx | LINE: 246 | MATCHES: ['border-slate-200', 'bg-white'] | CONTENT: <div className="absolute top-full right-0 mt-2 w-48 bg-white border border-slate-200 shadow-xl rounded-xl p-1 z-50 animate-in fade-in slide-in-from-top-2">
FILE: c:/Users/soham/OneDrive/Desktop/everyday tracker/everyday-tracker/components/notes/notes-sidebar.tsx | LINE: 249 | MATCHES: ['bg-slate-50'] | CONTENT: <button key={t.label} className="w-full text-left px-3 py-2 text-[13px] font-medium text-slate-700 hover:bg-slate-50 rounded-md transition-colors" onClick={() => handleCreateFromTemplate(t)}>
FILE: c:/Users/soham/OneDrive/Desktop/everyday tracker/everyday-tracker/components/notes/notes-sidebar.tsx | LINE: 259 | MATCHES: ['border-slate-200', 'bg-white'] | CONTENT: <input type="text" placeholder="Search notes..." value={search} onChange={(e) => setSearch(e.target.value)} className="w-full pl-9 pr-3 py-1.5 text-[13px] bg-white border border-slate-200 rounded-md outline-none focus:border-blue-500 focus:ring-1 focus:ring-blue-500 transition-all shadow-sm" />
FILE: c:/Users/soham/OneDrive/Desktop/everyday tracker/everyday-tracker/components/notes/notes-sidebar.tsx | LINE: 268 | MATCHES: ['border-slate-200', 'bg-white', 'bg-slate-50'] | CONTENT: : "bg-white text-slate-600 border-slate-200 hover:bg-slate-50"
FILE: c:/Users/soham/OneDrive/Desktop/everyday tracker/everyday-tracker/components/notes/notes-sidebar.tsx | LINE: 280 | MATCHES: ['border-slate-200', 'bg-white', 'bg-slate-50'] | CONTENT: : "bg-white text-slate-600 border-slate-200 hover:bg-slate-50"
FILE: c:/Users/soham/OneDrive/Desktop/everyday tracker/everyday-tracker/components/notes/notes-sidebar.tsx | LINE: 322 | MATCHES: ['border-slate-200', 'bg-slate-50'] | CONTENT: <div className="border-t border-slate-200/60 p-2 flex-shrink-0 bg-slate-50">
FILE: c:/Users/soham/OneDrive/Desktop/everyday tracker/everyday-tracker/components/notes/notes-sidebar.tsx | LINE: 323 | MATCHES: ['bg-slate-100'] | CONTENT: <button onClick={() => setShowTrash(!showTrash)} className="w-full flex items-center gap-2 px-3 py-2 text-[12px] font-semibold text-slate-500 hover:text-slate-700 hover:bg-slate-100 rounded-md transition-colors">
FILE: c:/Users/soham/OneDrive/Desktop/everyday tracker/everyday-tracker/components/notes/slash-command.tsx | LINE: 136 | MATCHES: ['border-slate-200', 'bg-white'] | CONTENT: <div className="z-50 w-72 bg-white rounded-xl shadow-xl border border-slate-200 overflow-hidden py-2 animate-in fade-in zoom-in-95">
FILE: c:/Users/soham/OneDrive/Desktop/everyday tracker/everyday-tracker/components/notes/slash-command.tsx | LINE: 145 | MATCHES: ['bg-slate-100', 'bg-slate-50'] | CONTENT: index === selectedIndex ? "bg-slate-100" : "hover:bg-slate-50"
FILE: c:/Users/soham/OneDrive/Desktop/everyday tracker/everyday-tracker/components/notes/slash-command.tsx | LINE: 149 | MATCHES: ['border-slate-200', 'bg-white'] | CONTENT: <div className="flex items-center justify-center w-10 h-10 bg-white border border-slate-200 rounded-md text-slate-600 shadow-sm">
FILE: c:/Users/soham/OneDrive/Desktop/everyday tracker/everyday-tracker/components/whiteboard/WhiteboardWorkspace.tsx | LINE: 78 | MATCHES: ['#ffffff'] | CONTENT: return { elements: [], appState: { viewBackgroundColor: "#ffffff", gridModeEnabled: true }, files: {} };
FILE: c:/Users/soham/OneDrive/Desktop/everyday tracker/everyday-tracker/components/whiteboard/WhiteboardWorkspace.tsx | LINE: 574 | MATCHES: ['#ffffff'] | CONTENT: viewBackgroundColor: theme === "dark" ? "#121212" : "#ffffff",
FILE: c:/Users/soham/OneDrive/Desktop/everyday tracker/everyday-tracker/components/sidebar.tsx | LINE: 351 | MATCHES: ['#ffffff'] | CONTENT: style={{ background: "#2563eb", color: "#ffffff", marginLeft: "auto" }}
